"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","shape_id"
"9","B63A45A3","GO503_19_351","Penn Station","","1","09646F9B"
"9","B63A45A3","GO503_19_353","Penn Station","","1","09646F9B"
"9","B63A45A3","GO503_19_355","Penn Station","","1","09646F9B"
"9","B63A45A3","GO503_19_356","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_358","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_360","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_362","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_364","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_366","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_368","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_370","Great Neck","","0","09646F9B"
"9","B63A45A3","GO503_19_398","Great Neck","","0","09646F9B"
"9","6C02BB86","GO503_19_400","Port Washington","","0","6F8FDD4A"
"9","6C02BB86","GO503_19_401","Penn Station","","1","6F8FDD4A"
"9","55F2EC72","GO503_19_401_1","Penn Station","","1","6F8FDD4A"
"9","6C02BB86","GO503_19_402","Port Washington","","0","6F8FDD4A"
"9","55F2EC72","GO503_19_402_1","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_403","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_404","Port Washington","","0","6F8FDD4A"
"9","6C02BB86","GO503_19_405","Penn Station","","1","6F8FDD4A"
"9","55F2EC72","GO503_19_405_1","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_406","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_407","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_408","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_409","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_410","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_411","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_412","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_413","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_414","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_415","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_416","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_418","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_419","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_420","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_421","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_422","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_423","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_424","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_425","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_426","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_427","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_428","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_429","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_430","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_431","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_432","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_433","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_434","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_435","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_436","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_437","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_438","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_439","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_440","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_441","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_442","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_443","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_444","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_445","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_446","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_447","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_448","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_449","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_451","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_452","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_453","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_454","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_455","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_456","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_457","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_458","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_459","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_460","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_461","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_462","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_463","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_464","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_465","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_466","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_467","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_468","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_469","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_470","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_471","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_472","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_473","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_474","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_475","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_476","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_477","Penn Station","","1","6F8FDD4A"
"9","5D8173E7","GO503_19_478","Port Washington","","0","6F8FDD4A"
"9","3E992965","GO503_19_478_1","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_479","Penn Station","","1","6F8FDD4A"
"9","5D8173E7","GO503_19_480","Port Washington","","0","6F8FDD4A"
"9","3E992965","GO503_19_480_1","Port Washington","","0","6F8FDD4A"
"9","B63A45A3","GO503_19_481","Penn Station","","1","6F8FDD4A"
"9","B63A45A3","GO503_19_483","Penn Station","","1","6F8FDD4A"
"9","7192CA5C","GO503_19_485","Penn Station","","1","6F8FDD4A"
"9","3E992965","GO503_19_485_1","Penn Station","","1","6F8FDD4A"
"3","B63A45A3","GO503_19_500","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_501","Mineola","","1","99474064"
"3","B63A45A3","GO503_19_502","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_503","Penn Station","","1","01623120"
"3","B63A45A3","GO503_19_504","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_505","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_506","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_507","Long Island City","","1","723A8124"
"3","B63A45A3","GO503_19_509","Hunterspoint Avenue","","1","FEF53F87"
"3","B63A45A3","GO503_19_511","Long Island City","","1","723A8124"
"3","B63A45A3","GO503_19_513","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_515","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_517","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_550","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_551","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_552","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_553","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_554","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_555","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_556","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_557","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_558","Oyster Bay","","0","FEF53F87"
"3","B63A45A3","GO503_19_559","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_560","Oyster Bay","","0","723A8124"
"3","B63A45A3","GO503_19_561","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_562","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_563","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_564","Oyster Bay","","0","01623120"
"3","EFF63171","GO503_19_565","Jamaica","","1","2111800B"
"3","B4788A96","GO503_19_565_2","Jamaica","","1","2111800B"
"3","B63A45A3","GO503_19_566","Oyster Bay","","0","FEF53F87"
"3","B63A45A3","GO503_19_568","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_570","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_572","Oyster Bay","","0","2111800B"
"3","B63A45A3","GO503_19_574","Oyster Bay","","0","2111800B"
"10","B63A45A3","GO503_19_600","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_601","Huntington","","1","DECD0CE9"
"10","B63A45A3","GO503_19_602","Port Jefferson","","0","7790F343"
"10","B63A45A3","GO503_19_603","Hunterspoint Avenue","","1","95F39F15"
"10","B63A45A3","GO503_19_604","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_605","Penn Station","","1","C1307E0C"
"10","B63A45A3","GO503_19_606","Port Jefferson","","0","7790F343"
"10","B63A45A3","GO503_19_607","Long Island City","","1","214F696E"
"10","B63A45A3","GO503_19_608","Port Jefferson","","0","7790F343"
"10","B63A45A3","GO503_19_609","Long Island City","","1","214F696E"
"10","B63A45A3","GO503_19_610","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_611","Hunterspoint Avenue","","1","95F39F15"
"10","B63A45A3","GO503_19_613","Hunterspoint Avenue","","1","95F39F15"
"10","B63A45A3","GO503_19_615","Penn Station","","1","C1307E0C"
"10","B63A45A3","GO503_19_617","Jamaica","","1","7790F343"
"10","B63A45A3","GO503_19_619","Huntington","","1","DECD0CE9"
"10","B63A45A3","GO503_19_621","Huntington","","1","DECD0CE9"
"10","B63A45A3","GO503_19_623","Jamaica","","1","7790F343"
"10","B63A45A3","GO503_19_650","Port Jefferson","","0","7790F343"
"10","B63A45A3","GO503_19_651","Jamaica","","1","7790F343"
"10","B63A45A3","GO503_19_652","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_653","Huntington","","1","DECD0CE9"
"10","B63A45A3","GO503_19_654","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_655","Jamaica","","1","7790F343"
"10","B63A45A3","GO503_19_656","Port Jefferson","","0","214F696E"
"10","B63A45A3","GO503_19_657","Huntington","","1","38E56A97"
"10","B63A45A3","GO503_19_658","Port Jefferson","","0","C1307E0C"
"10","B63A45A3","GO503_19_659","Huntington","","1","DECD0CE9"
"10","B63A45A3","GO503_19_660","Port Jefferson","","0","C1307E0C"
"10","B63A45A3","GO503_19_662","Port Jefferson","","0","95F39F15"
"10","B63A45A3","GO503_19_663","Hicksville","","1","901F9009"
"10","B4788A96","GO503_19_663_1","Hicksville","","1","901F9009"
"10","B63A45A3","GO503_19_664","Port Jefferson","","0","214F696E"
"10","B63A45A3","GO503_19_665","Huntington","","1","DECD0CE9"
"10","B63A45A3","GO503_19_666","Port Jefferson","","0","214F696E"
"10","B63A45A3","GO503_19_668","Port Jefferson","","0","95F39F15"
"10","B63A45A3","GO503_19_670","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_672","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_674","Port Jefferson","","0","DECD0CE9"
"10","B63A45A3","GO503_19_676","Port Jefferson","","0","901F9009"
"2","B63A45A3","GO503_19_700","Hempstead","","0","15B3C663"
"2","CDD570B4","GO503_19_701","Atlantic Terminal","","1","15B3C663"
"2","E8C991E0","GO503_19_701_1","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_702","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_703","Jamaica","","1","41FE1397"
"2","B63A45A3","GO503_19_704","Hempstead","","0","41FE1397"
"2","B63A45A3","GO503_19_705","Jamaica","","1","41FE1397"
"2","B63A45A3","GO503_19_706","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_707","Jamaica","","1","41FE1397"
"2","B63A45A3","GO503_19_708","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_709","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_710","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_711","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_712","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_713","Penn Station","","1","3C8BB364"
"2","B63A45A3","GO503_19_714","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_715","Penn Station","","1","3C8BB364"
"2","B63A45A3","GO503_19_716","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_717","Penn Station","","1","3C8BB364"
"2","B63A45A3","GO503_19_718","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_721","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_723","Penn Station","","1","3C8BB364"
"2","B63A45A3","GO503_19_725","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_727","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_729","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_731","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_733","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_750","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_751","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_752","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_753","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_754","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_755","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_756","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_757","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_758","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_759","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_761","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_762","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_763","Penn Station","","1","3C8BB364"
"2","B63A45A3","GO503_19_764","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_765","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_766","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_767","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_768","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_770","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_771","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_772","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_773","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_774","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_775","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_776","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_777","Atlantic Terminal","","1","15B3C663"
"2","B63A45A3","GO503_19_778","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_780","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_782","Hempstead","","0","15B3C663"
"2","B63A45A3","GO503_19_784","Hempstead","","0","15B3C663"
"12","65B18C1C","GO503_19_791","Atlantic Terminal","","1","76789C63"
"2","B63A45A3","GO503_19_798","Hempstead","","0","3C8BB364"
"2","B63A45A3","GO503_19_799","Atlantic Terminal","","1","15B3C663"
"6","CDD570B4","GO503_19_801","Jamaica","","1","BB53C023"
"6","E8C991E0","GO503_19_801_1","Jamaica","","1","BB53C023"
"6","B63A45A3","GO503_19_802","Long Beach","","0","1EFB3B6D"
"6","B63A45A3","GO503_19_804","Long Beach","","0","1EFB3B6D"
"6","B63A45A3","GO503_19_805","Atlantic Terminal","","1","00521DFC"
"6","B63A45A3","GO503_19_806","Long Beach","","0","00521DFC"
"6","B63A45A3","GO503_19_807","Penn Station","","1","9AE1B4A5"
"6","B63A45A3","GO503_19_808","Long Beach","","0","00521DFC"
"6","B63A45A3","GO503_19_809","Atlantic Terminal","","1","77C0EF3A"
"6","B63A45A3","GO503_19_811","Penn Station","","1","1EFB3B6D"
