stop_id,stop_name,stop_lat,stop_lon
400398,ST NICHOLAS AV/W 127 ST,40.812206,-73.951155
400399,ST NICHOLAS AV/W 130 ST,40.814014,-73.949575
400400,ST NICHOLAS AV/W 133 ST,40.815562,-73.948647
400401,ST NICHOLAS AV/W 135 ST,40.817280,-73.947885
400403,ST NICHOLAS AV/W 139 ST,40.820150,-73.946481
400404,ST NICHOLAS AV/W 141 ST,40.821124,-73.946034
400405,ST NICHOLAS AV/W 144 ST,40.823278,-73.945037
400406,ST NICHOLAS AV/W 145 ST,40.824338,-73.944408
400408,ST NICHOLAS AV/W 151 ST,40.828325,-73.942272
400409,ST NICHOLAS AV/W 153 ST,40.829645,-73.941744
400414,ST NICHOLAS AV/W 163 ST,40.837027,-73.940079
400418,ST NICHOLAS AV/W 170 ST,40.842529,-73.938555
400419,ST NICHOLAS AV/W 173 ST,40.844406,-73.937188
400422,ST NICHOLAS AV/W 179 ST,40.848225,-73.934397
400423,ST NICHOLAS AV/W 181 ST,40.849572,-73.933416
400426,ST NICHOLAS AV/W 187 ST,40.853358,-73.930644
400448,ST NICHOLAS AV/W 192 ST,40.856143,-73.928818
400449,ST NICHOLAS AV/W 190 ST,40.854494,-73.930039
400452,ST NICHOLAS AV/W 184 ST,40.850790,-73.932783
400453,ST NICHOLAS AV/W 181 ST,40.849015,-73.934086
400454,ST NICHOLAS AV/W 178 ST,40.847482,-73.935168
400457,ST NICHOLAS AV/W 172 ST,40.843215,-73.938316
400461,ST NICHOLAS AV/W 164 ST,40.837543,-73.940115
400462,ST NICHOLAS AV/W 162 ST,40.836290,-73.940039
400466,ST NICHOLAS AV/W 152 ST,40.828860,-73.942257
400467,ST NICHOLAS AV/W 150 ST,40.827466,-73.942831
400468,ST NICHOLAS AV/W 148 ST,40.825710,-73.943669
400469,ST NICHOLAS AV/W 145 ST,40.823764,-73.945033
400470,ST NICHOLAS AV/W 142 ST,40.822296,-73.945724
400471,ST NICHOLAS AV/W 141 ST,40.821042,-73.946307
400472,ST NICHOLAS AV/W 138 ST,40.818937,-73.947284
400473,ST NICHOLAS AV/W 135 ST,40.817178,-73.948099
400474,ST NICHOLAS AV/W 133 ST,40.815370,-73.948945
400475,ST NICHOLAS AV/W 130 ST,40.813469,-73.950237
400476,ST NICHOLAS AV/W 128 ST,40.812807,-73.950848
400477,ST NICHOLAS AV/W 125 ST,40.810492,-73.952926
400479,MANHATTAN AV/W 122 ST,40.808628,-73.954290
400482,MANHATTAN AV/W 116 ST,40.804751,-73.957121
400483,MANHATTAN AV/W 114 ST,40.803829,-73.957789
400484,MANHATTAN AV/W 112 ST,40.802216,-73.958968
400485,CATHEDRAL PY/MANHATTAN AV,40.801047,-73.959575
400486,110 ST/CENTRAL PK W,40.800357,-73.957727
400512,5 AV/W 59 ST,40.764429,-73.972966
400514,5 AV/W 52 ST,40.759924,-73.976306
400515,5 AV/W 49 ST,40.758031,-73.977678
400516,5 AV/W 46 ST,40.756156,-73.979047
400518,5 AV/W 41 ST,40.753191,-73.981154
400519,5 AV/W 38 ST,40.750927,-73.982808
400561,MADISON AV/E 42 ST,40.753337,-73.978759
400595,CATHEDRAL PY/MANHATTAN AV,40.801417,-73.959954
400596,CATHEDRAL PY/MORNINGSIDE DR,40.802016,-73.961395
400597,CATHEDRAL PY/AMSTERDAM AV,40.803219,-73.964208
400598,CATHEDRAL PY/BROADWAY,40.804142,-73.966436
400599,RIVERSIDE DR/W 112 ST,40.806297,-73.967664
400602,RIVERSIDE DR/W 119 ST,40.810907,-73.964175
400609,BROADWAY/W 137 ST,40.821240,-73.954014
400610,BROADWAY/W 139 ST,40.822815,-73.952874
400611,BROADWAY/W 141 ST,40.824080,-73.951948
400612,BROADWAY/W 143 ST,40.825312,-73.951051
400613,BROADWAY/W 145 ST,40.826791,-73.949970
400614,BROADWAY/W 147 ST,40.827916,-73.949145
400615,BROADWAY/W 149 ST,40.829167,-73.948237
400616,BROADWAY/W 151 ST,40.830413,-73.947322
400617,BROADWAY/W 153 ST,40.831697,-73.946385
400618,BROADWAY/W 155 ST,40.832992,-73.945441
400619,BROADWAY/W 157 ST,40.834257,-73.944519
400620,BROADWAY/W 159 ST,40.835516,-73.943600
400621,BROADWAY/W 161 ST,40.836740,-73.942702
400622,BROADWAY/W 163 ST,40.838005,-73.941772
400623,BROADWAY/W 165 ST,40.839363,-73.940785
400624,BROADWAY/W 168 ST,40.840308,-73.940110
400626,FT WASHINGTON AV/W 171 ST,40.844315,-73.940871
400627,FT WASHINGTON AV/W 173 ST,40.845700,-73.940298
400628,FT WASHINGTON AV/W 175 ST,40.846825,-73.939845
400629,FT WASHINGTON AV/W 177 ST,40.847906,-73.939407
400631,FT WASHINGTON AV/W 181 ST,40.851202,-73.938078
400632,FT WASHINGTON AV/W 183 ST,40.852396,-73.937654
400633,FT WASHINGTON AV/W 185 ST,40.853639,-73.937266
400634,FT WASHINGTON AV/W 187 ST,40.855070,-73.936723
400635,FT WASHINGTON AV/W 190 ST,40.857335,-73.935335
400636,FT WASHINGTON AV/CABRINI BL,40.858996,-73.934186
400639,FT WASHINGTON AV/CABRINI BL,40.859209,-73.934278
400640,FT WASHINGTON AV/W 190 ST,40.856809,-73.935921
400641,FT WASHINGTON AV/W 187 ST,40.854822,-73.937062
400642,FT WASHINGTON AV/W 185 ST,40.853134,-73.937591
400643,FT WASHINGTON AV/W 183 ST,40.851888,-73.937987
400644,FT WASHINGTON AV/W 181 ST,40.850634,-73.938487
400646,FT WASHINGTON AV/W 177 ST,40.847583,-73.939718
400647,FT WASHINGTON AV/W 174 ST,40.845854,-73.940410
400648,FT WASHINGTON AV/W 172 ST,40.844435,-73.940982
400649,FT WASHINGTON AV/W 170 ST,40.843204,-73.941912
400655,BROADWAY/W 157 ST,40.834229,-73.944922
400656,BROADWAY/W 155 ST,40.832512,-73.946226
400657,BROADWAY/W 152 ST,40.830668,-73.947579
400658,BROADWAY/W 150 ST,40.829398,-73.948497
400659,BROADWAY/W 147 ST,40.827513,-73.949879
400661,BROADWAY/W 142 ST,40.824316,-73.952208
400662,BROADWAY/W 140 ST,40.823073,-73.953123
400663,BROADWAY/W 138 ST,40.821841,-73.954028
400676,CATHEDRAL PY/BROADWAY,40.803862,-73.966205
400677,CATHEDRAL PY/AMSTERDAM AV,40.802722,-73.963511
400678,CATHEDRAL PY/COLUMBUS AV,40.801508,-73.960792
400716,W 34 ST/BROADWAY,40.749982,-73.988050
400719,W HOUSTON ST/SULLIVAN ST,40.727775,-74.001531
400720,W HOUSTON ST/MACDOUGAL ST,40.728021,-74.002054
400722,AV OF THE AMERICAS/W 3 ST,40.730879,-74.001389
400723,AV OF THE AMERICAS/WAVERLY PL,40.733006,-73.999838
400724,AV OF THE AMERICAS/W 10 ST,40.734865,-73.998466
400725,AV OF THE AMERICAS/W 12 ST,40.736155,-73.997539
400726,AV OF THE AMERICAS/W 15 ST,40.738103,-73.996210
400731,AV OF THE AMERICAS/W 27 ST,40.745283,-73.990927
400732,AV OF THE AMERICAS/W 29 ST,40.746542,-73.990097
400744,W 57 ST/7 AV,40.765736,-73.980402
400745,W 57 ST/BROADWAY,40.766518,-73.982248
400747,BROADWAY/W 63 ST,40.771860,-73.981984
400750,BROADWAY/W 69 ST,40.776682,-73.981922
400751,W 72 ST/BROADWAY,40.779127,-73.982766
400752,W 72 ST/WEST END AV,40.780124,-73.984968
400755,RIVERSIDE DR/W 77 ST,40.783989,-73.983566
400756,RIVERSIDE DR/W 79 ST,40.785215,-73.982281
400759,RIVERSIDE DR/W 85 ST,40.789146,-73.980828
400760,RIVERSIDE DR/W 87 ST,40.790737,-73.979671
400761,RIVERSIDE DR/W 89 ST,40.791852,-73.978234
400762,RIVERSIDE DR/W 91 ST,40.792603,-73.977074
400764,RIVERSIDE DR/W 97 ST,40.796490,-73.974307
400768,RIVERSIDE DR/W 106 ST,40.802241,-73.970219
400769,RIVERSIDE DR/W 108 ST,40.803674,-73.969149
400771,RIVERSIDE DR/W 114 ST,40.807864,-73.966626
400772,RIVERSIDE DR/W 116 ST,40.809122,-73.965499
400796,BROADWAY/W 171 ST,40.843509,-73.939006
400798,BROADWAY/W 175 ST,40.846487,-73.938292
400808,BROADWAY/W 178 ST,40.848425,-73.937697
400809,BROADWAY/W 176 ST,40.846657,-73.938432
400810,BROADWAY/W 174 ST,40.845164,-73.938824
400811,BROADWAY/W 172 ST,40.843646,-73.939171
400812,BROADWAY/W 170 ST,40.842568,-73.939311
400814,BROADWAY/W 164 ST,40.838197,-73.942072
400815,BROADWAY/W 162 ST,40.836998,-73.942951
400816,BROADWAY/W 160 ST,40.835736,-73.943874
400832,RIVERSIDE DR/W 119 ST,40.810963,-73.964375
400834,RIVERSIDE DR/W 116 ST,40.808776,-73.966007
400835,RIVERSIDE DR/W 114 ST,40.807536,-73.967154
400836,RIVERSIDE DR/W 112 ST,40.806236,-73.967951
400837,RIVERSIDE DR/W 108 ST,40.803581,-73.969521
400838,RIVERSIDE DR/W 106 ST,40.802324,-73.970472
400840,RIVERSIDE DR/W 100 ST,40.798412,-73.973916
400841,RIVERSIDE DR/W 97 ST,40.796511,-73.974404
400843,RIVERSIDE DR/W 91 ST,40.792862,-73.977067
400846,RIVERSIDE DR/W 86 ST,40.789741,-73.980600
400847,RIVERSIDE DR/W 84 ST,40.788278,-73.981178
400848,RIVERSIDE DR/W 82 ST,40.786689,-73.981341
400849,RIVERSIDE DR/W 80 ST,40.785449,-73.982266
400851,RIVERSIDE DR/W 76 ST,40.783055,-73.984578
400852,RIVERSIDE DR/W 73 ST,40.781412,-73.985318
400853,W 72 ST/WEST END AV,40.779553,-73.984116
400854,W 72 ST/BROADWAY,40.778765,-73.982253
400856,BROADWAY/W 68 ST,40.775414,-73.982417
400858,BROADWAY/W 64 ST,40.771797,-73.982364
400860,BROADWAY/W 61 ST,40.769470,-73.982326
400861,COLUMBUS CIR/8 AV,40.767676,-73.982261
400890,W HOUSTON ST/GREENE ST,40.726230,-73.998164
400903,STATE ST/BRIDGE ST,40.704209,-74.014192
400910,CHURCH ST/CHAMBERS ST,40.714954,-74.007835
400913,AV OF THE AMERICAS/WHITE ST,40.719318,-74.005054
400915,AV OF THE AMERICAS/THOMPSON ST,40.722291,-74.005193
400916,AV OF THE AMERICAS/BROOME ST,40.724232,-74.004455
400917,AV OF THE AMERICAS/SPRING ST,40.725623,-74.003875
400919,AV OF THE AMERICAS/W HOUSTON ST,40.728700,-74.002540
400929,AV OF THE AMERICAS/W 23 ST,40.743027,-73.992644
400933,AV OF THE AMERICAS/W 34 ST,40.749860,-73.987669
400936,AV OF THE AMERICAS/W 42 ST,40.755109,-73.983786
400938,AV OF THE AMERICAS/W 47 ST,40.758290,-73.981468
400940,AV OF THE AMERICAS/W 51 ST,40.760748,-73.979670
400941,AV OF THE AMERICAS/W 54 ST,40.762617,-73.978301
400943,CENTRAL PK S/6 AV,40.766128,-73.977019
400948,7 AV/WEST 58 ST,40.766137,-73.979694
400950,7 AV/W 54 ST,40.763718,-73.981405
400951,7 AV/W 53 ST,40.762793,-73.982131
400953,7 AV/W 47 ST,40.759152,-73.984756
401014,CENTRAL PK S/7 AV,40.767201,-73.979581
401015,CENTRAL PK S/COLUMBUS CI,40.767838,-73.981242
401016,BROADWAY/W 61 ST,40.769517,-73.981883
401021,AMSTERDAM AV/W 72 ST,40.778924,-73.981271
401022,AMSTERDAM AV/W 75 ST,40.780222,-73.980314
401023,AMSTERDAM AV/W 77 ST,40.782056,-73.978988
401024,AMSTERDAM AV/W 79 ST,40.783280,-73.978085
401025,AMSTERDAM AV/W 81 ST,40.784688,-73.977070
401026,AMSTERDAM AV/W 83 ST,40.785955,-73.976152
401027,AMSTERDAM AV/W 86 ST,40.787953,-73.974696
401029,AMSTERDAM AV/W 91 ST,40.791085,-73.972405
401030,AMSTERDAM AV/W 93 ST,40.792344,-73.971480
401031,AMSTERDAM AV/W 96 ST,40.794323,-73.970039
401032,AMSTERDAM AV/W 98 ST,40.795601,-73.969106
401033,AMSTERDAM AV/W 100 ST,40.796869,-73.968181
401034,AMSTERDAM AV/W 102 ST,40.798005,-73.967398
401035,AMSTERDAM AV/W 104 ST,40.799391,-73.966341
401036,W 106 ST/AMSTERDAM AV,40.800184,-73.965359
401037,W 106 ST/COLUMBUS AV,40.798989,-73.962527
401038,MANHATTAN AV/W 106 ST,40.798937,-73.961180
401039,MANHATTAN AV/W 109 ST,40.800471,-73.960056
401040,MANHATTAN AV/CATHEDRAL PY,40.801480,-73.959315
401044,W 116 ST/FRED DOUGLASS BL,40.804229,-73.955203
401045,W 116 ST/ADAM C POWELL BL,40.802908,-73.952032
401047,MALCOLM X BL/W 119 ST,40.804171,-73.947943
401051,MALCOLM X BL/W 127 ST,40.809382,-73.944138
401052,MALCOLM X BL/W 129 ST,40.810635,-73.943223
401055,MALCOLM X BL/W 135 ST,40.813931,-73.940833
401056,MALCOLM X BL/W 137 ST,40.815750,-73.939483
401069,MALCOLM X BL/W 135 ST,40.813711,-73.941320
401070,MALCOLM X BL/W 132 ST,40.811953,-73.942601
401074,MALCOLM X BL/W 122 ST,40.805595,-73.947252
401078,W 116 ST/ST NICHOLAS AV,40.803561,-73.953097
401079,W 116 ST/FRED DOUGLASS BL,40.804421,-73.955141
401084,MANHATTAN AV/W 108 ST,40.799754,-73.960764
401085,MANHATTAN AV/W 106 ST,40.798802,-73.961459
401086,COLUMBUS AV/W 106 ST,40.798915,-73.963235
401087,COLUMBUS AV/W 102 ST,40.797415,-73.964320
401088,COLUMBUS AV/W 100 ST,40.795065,-73.966047
401090,COLUMBUS AV/W 94 ST,40.791289,-73.968790
401091,COLUMBUS AV/W 92 ST,40.790024,-73.969719
401092,COLUMBUS AV/W 89 ST,40.788158,-73.971085
401093,COLUMBUS AV/W 86 ST,40.786185,-73.972530
401094,COLUMBUS AV/W 84 ST,40.784895,-73.973466
401096,COLUMBUS AV/W 78 ST,40.780996,-73.976309
401099,COLUMBUS AV/W 72 ST,40.777085,-73.979160
401100,COLUMBUS AV/W 69 ST,40.775251,-73.980548
401102,COLUMBUS AV/W 63 ST,40.771841,-73.983006
401139,GRAND ST/CLINTON ST,40.715758,-73.986415
401140,GRAND ST/PITT ST,40.715164,-73.984467
401141,GRAND ST/EAST BROADWAY,40.714594,-73.982301
401142,GRAND ST/JACKSON ST,40.714080,-73.980611
401147,GRAND ST/COLUMBIA ST,40.714486,-73.981455
401149,GRAND ST/PITT ST,40.715328,-73.984449
401150,GRAND ST/CLINTON ST,40.716095,-73.986873
401168,E BROADWAY/FORSYTH ST,40.713675,-73.994096
401169,E BROADWAY/PIKE ST,40.713808,-73.992650
401182,E 14 ST/AV B,40.729403,-73.977825
401183,E 14 ST/AV A,40.730403,-73.980261
401191,E 14 ST/3 AV,40.733008,-73.986729
401192,E 14 ST/2 AV,40.732083,-73.984535
401193,E 14 ST/1 AV,40.731086,-73.982172
401194,E 14 ST/AV A,40.730341,-73.980297
401195,E 14 ST/AV B,40.729420,-73.978171
401202,ESSEX ST/E HOUSTON ST,40.721859,-73.986612
401206,ESSEX ST/GRAND ST,40.716867,-73.989185
401208,E BROADWAY/PIKE ST,40.713947,-73.992385
401209,E BROADWAY/MARKET ST,40.713730,-73.995011
401210,E BROADWAY/CATHERINE ST,40.713510,-73.997626
401220,HUDSON ST/PERRY ST,40.735435,-74.005921
401223,8 AV/W 14 ST,40.739885,-74.002263
401224,8 AV/W 17 ST,40.741899,-74.000808
401225,8 AV/W 20 ST,40.743642,-73.999538
401226,8 AV/W 23 ST,40.745586,-73.998123
401227,8 AV/W 25 ST,40.746845,-73.997203
401229,8 AV/W 28 ST,40.748684,-73.995864
401231,8 AV/W 34 ST,40.752329,-73.993258
401232,8 AV/W 37 ST,40.753960,-73.992034
401239,8 AV/W 52 ST,40.763788,-73.984867
401245,CENTRAL PK W/W 67 ST,40.772641,-73.978424
401248,CENTRAL PK W/W 72 ST,40.776516,-73.975596
401250,CENTRAL PK W/W 77 ST,40.779818,-73.973190
401252,CENTRAL PK W/W 81 ST,40.782235,-73.971478
401253,CENTRAL PK W/W 84 ST,40.784035,-73.970126
401254,CENTRAL PK W/W 86 ST,40.785441,-73.969149
401255,CENTRAL PK W/W 88 ST,40.786848,-73.968059
401256,CENTRAL PK W/W 90 ST,40.788071,-73.967205
401257,CENTRAL PK W/W 92 ST,40.789324,-73.966253
401258,CENTRAL PK W/W 94 ST,40.790539,-73.965364
401259,CENTRAL PK W/W 96 ST,40.791930,-73.964355
401261,CENTRAL PK W/W 100 ST,40.794507,-73.962472
401262,CENTRAL PK W/W 102 ST,40.795750,-73.961561
401263,CENTRAL PK W/W 104 ST,40.797034,-73.960632
401264,CENTRAL PK W/W 106 ST,40.798297,-73.959714
401265,CENTRAL PK W/W 108 ST,40.799630,-73.958738
401266,CENTRAL PK W/CATHEDRAL PY,40.800244,-73.958344
401267,FRED DOUGLASS BL/W 111 ST,40.801444,-73.957433
401268,FRED DOUGLASS BL/W 113 ST,40.802747,-73.956482
401269,FRED DOUGLASS BL/W 116 ST,40.804742,-73.955025
401270,FRED DOUGLASS BL/W 119 ST,40.806378,-73.953887
401271,FRED DOUGLASS BL/W 121 ST,40.807445,-73.953051
401272,FRED DOUGLASS BL/W 123 ST,40.809069,-73.951847
401274,FRED DOUGLASS BL/W 127 ST,40.811747,-73.949887
401275,FRED DOUGLASS BL/W 129 ST,40.812894,-73.949048
401276,FRED DOUGLASS BL/W 131 ST,40.814140,-73.948137
401277,FRED DOUGLASS BL/W 133 ST,40.815432,-73.947190
401281,FRED DOUGLASS BL/W 141 ST,40.820541,-73.943464
401282,FRED DOUGLASS BL/W 143 ST,40.821759,-73.942574
401286,FRED DOUGLASS BL/W 153 ST,40.828130,-73.937918
401287,FRED DOUGLASS BL/W 155 ST,40.829277,-73.937054
401288,FRED DOUGLASS BL/W 158 ST,40.831209,-73.935693
